107817,"15V043000","TOYOTA","COROLLA",2003,,"AIR BAGS:FRONTAL","Toyota Motor Engineering & Manufacturing",20011228,20040502,"V",1006849,,"ODI","Toyota Motor Corporation",20150128,20150128,,0,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2003-2004 Toyota Corolla vehicles manufactured December 28, 2001, to May 2, 2004, 2003-2004 Toyota Corolla Matrix vehicles manufactured January 6, 2002, to April 29, 2004, 2003-2004 Avalon vehicles manufactured June 5, 2002, to December 20, 2004, and 2003-2004 Pontiac Vibe vehicles manufactured January 18, 2002, to April 27, 2004.  Due to electrical noise, a component in the air bag control module may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags or the seat belt pretensioners increases the risk of an injury or crash.","Toyota will notify their owners.  Pontiac Vibe owners will be notified by GM.  Dealers will replace the air bag control module, free of charge.  These parts are not currently available, however, an interim repair is available, free of charge, that reduces the risk of an inadvertent deployment.  This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 13V-029 and 14V-147.  All owners that have not had a recall repair performed under safety recalls 13V-029 or 14V-147 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECU parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Toyota owners may contact Toyota customer service at 1-800-331-4331.  Pontiac owners may call 1-800-620-7668.  Note: This recall supersedes recalls 13V-029 and 14V-147.  Vehicles that had a noise filter installed as the remedy for one of those campaigns need to have the air bag control module replaced under this campaign.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57279000216161000000000
107818,"15V043000","PONTIAC","VIBE",2004,,"AIR BAGS:FRONTAL","Toyota Motor Engineering & Manufacturing",20020118,20040427,"V",1006849,,"ODI","General Motors LLC",20150128,20150128,,0,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2003-2004 Toyota Corolla vehicles manufactured December 28, 2001, to May 2, 2004, 2003-2004 Toyota Corolla Matrix vehicles manufactured January 6, 2002, to April 29, 2004, 2003-2004 Avalon vehicles manufactured June 5, 2002, to December 20, 2004, and 2003-2004 Pontiac Vibe vehicles manufactured January 18, 2002, to April 27, 2004.  Due to electrical noise, a component in the air bag control module may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags or the seat belt pretensioners increases the risk of an injury or crash.","Toyota will notify their owners.  Pontiac Vibe owners will be notified by GM.  Dealers will replace the air bag control module, free of charge.  These parts are not currently available, however, an interim repair is available, free of charge, that reduces the risk of an inadvertent deployment.  This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 13V-029 and 14V-147.  All owners that have not had a recall repair performed under safety recalls 13V-029 or 14V-147 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECU parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Toyota owners may contact Toyota customer service at 1-800-331-4331.  Pontiac owners may call 1-800-620-7668.  Note: This recall supersedes recalls 13V-029 and 14V-147.  Vehicles that had a noise filter installed as the remedy for one of those campaigns need to have the air bag control module replaced under this campaign.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57279000202665000000000
107819,"15V043000","PONTIAC","VIBE",2003,,"AIR BAGS:FRONTAL","Toyota Motor Engineering & Manufacturing",20020118,20040427,"V",1006849,,"ODI","General Motors LLC",20150128,20150128,,0,"Toyota Motor Engineering & Manufacturing (Toyota) is recalling certain model year 2003-2004 Toyota Corolla vehicles manufactured December 28, 2001, to May 2, 2004, 2003-2004 Toyota Corolla Matrix vehicles manufactured January 6, 2002, to April 29, 2004, 2003-2004 Avalon vehicles manufactured June 5, 2002, to December 20, 2004, and 2003-2004 Pontiac Vibe vehicles manufactured January 18, 2002, to April 27, 2004.  Due to electrical noise, a component in the air bag control module may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags or the seat belt pretensioners increases the risk of an injury or crash.","Toyota will notify their owners.  Pontiac Vibe owners will be notified by GM.  Dealers will replace the air bag control module, free of charge.  These parts are not currently available, however, an interim repair is available, free of charge, that reduces the risk of an inadvertent deployment.  This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 13V-029 and 14V-147.  All owners that have not had a recall repair performed under safety recalls 13V-029 or 14V-147 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECU parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Toyota owners may contact Toyota customer service at 1-800-331-4331.  Pontiac owners may call 1-800-620-7668.  Note: This recall supersedes recalls 13V-029 and 14V-147.  Vehicles that had a noise filter installed as the remedy for one of those campaigns need to have the air bag control module replaced under this campaign.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57279000202664000000000
108003,"15V046000","JEEP","LIBERTY",2003,"R06","AIR BAGS:FRONTAL","Chrysler (FCA US LLC)",20010109,20030328,"V",753176,,"ODI","Chrysler (FCA US LLC)",20150128,20150128,,0,"Chrysler (FCA US LLC) is recalling certain model year 2002-2003 Jeep Liberty vehicles manufactured January 9, 2001, to March 28, 2003, 2002-2004 Jeep Grand Cherokee vehicles manufactured February 13, 2001, to May 23 2003, and 2003-2004 Dodge Viper vehicles manufactured November 1, 2001, to June 30, 2004.  Due to electrical noise beyond the tolerance of the air bag electronic control module (ECM), a component in the ECM may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags may increase the risk of injury and the possibility of a vehicle crash.","Chrysler dealers will replace the air bag control module and front and/or side impact sensors as required, free of charge. These parts are not currently available, however, an interim repair is available free of charge that reduces the risk of an inadvertent deployment. This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 12V527 and 13V040.  All owners that have not had the recall repair performed under safety recalls 12V527 or 13V040 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECM parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Owners may contact Chrysler customer service at 1-800-853-1403.  Chrysler's number for this recall is R06.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57282000203412000000000
108004,"15V046000","JEEP","LIBERTY",2002,"R06","AIR BAGS:FRONTAL","Chrysler (FCA US LLC)",20010109,20030328,"V",753176,,"ODI","Chrysler (FCA US LLC)",20150128,20150128,,0,"Chrysler (FCA US LLC) is recalling certain model year 2002-2003 Jeep Liberty vehicles manufactured January 9, 2001, to March 28, 2003, 2002-2004 Jeep Grand Cherokee vehicles manufactured February 13, 2001, to May 23 2003, and 2003-2004 Dodge Viper vehicles manufactured November 1, 2001, to June 30, 2004.  Due to electrical noise beyond the tolerance of the air bag electronic control module (ECM), a component in the ECM may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags may increase the risk of injury and the possibility of a vehicle crash.","Chrysler dealers will replace the air bag control module and front and/or side impact sensors as required, free of charge. These parts are not currently available, however, an interim repair is available free of charge that reduces the risk of an inadvertent deployment. This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 12V527 and 13V040.  All owners that have not had the recall repair performed under safety recalls 12V527 or 13V040 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECM parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Owners may contact Chrysler customer service at 1-800-853-1403.  Chrysler's number for this recall is R06.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57282000203411000000000
108005,"15V046000","JEEP","GRAND CHEROKEE",2004,"R06","AIR BAGS:FRONTAL","Chrysler (FCA US LLC)",20010213,20030523,"V",753176,,"ODI","Chrysler (FCA US LLC)",20150128,20150128,,0,"Chrysler (FCA US LLC) is recalling certain model year 2002-2003 Jeep Liberty vehicles manufactured January 9, 2001, to March 28, 2003, 2002-2004 Jeep Grand Cherokee vehicles manufactured February 13, 2001, to May 23 2003, and 2003-2004 Dodge Viper vehicles manufactured November 1, 2001, to June 30, 2004.  Due to electrical noise beyond the tolerance of the air bag electronic control module (ECM), a component in the ECM may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags may increase the risk of injury and the possibility of a vehicle crash.","Chrysler dealers will replace the air bag control module and front and/or side impact sensors as required, free of charge. These parts are not currently available, however, an interim repair is available free of charge that reduces the risk of an inadvertent deployment. This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 12V527 and 13V040.  All owners that have not had the recall repair performed under safety recalls 12V527 or 13V040 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECM parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Owners may contact Chrysler customer service at 1-800-853-1403.  Chrysler's number for this recall is R06.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57282000203410000000000
108006,"15V046000","JEEP","GRAND CHEROKEE",2003,"R06","AIR BAGS:FRONTAL","Chrysler (FCA US LLC)",20010213,20030523,"V",753176,,"ODI","Chrysler (FCA US LLC)",20150128,20150128,,0,"Chrysler (FCA US LLC) is recalling certain model year 2002-2003 Jeep Liberty vehicles manufactured January 9, 2001, to March 28, 2003, 2002-2004 Jeep Grand Cherokee vehicles manufactured February 13, 2001, to May 23 2003, and 2003-2004 Dodge Viper vehicles manufactured November 1, 2001, to June 30, 2004.  Due to electrical noise beyond the tolerance of the air bag electronic control module (ECM), a component in the ECM may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags may increase the risk of injury and the possibility of a vehicle crash.","Chrysler dealers will replace the air bag control module and front and/or side impact sensors as required, free of charge. These parts are not currently available, however, an interim repair is available free of charge that reduces the risk of an inadvertent deployment. This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 12V527 and 13V040.  All owners that have not had the recall repair performed under safety recalls 12V527 or 13V040 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECM parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Owners may contact Chrysler customer service at 1-800-853-1403.  Chrysler's number for this recall is R06.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57282000203409000000000
108007,"15V046000","JEEP","GRAND CHEROKEE",2002,"R06","AIR BAGS:FRONTAL","Chrysler (FCA US LLC)",20010213,20030523,"V",753176,,"ODI","Chrysler (FCA US LLC)",20150128,20150128,,0,"Chrysler (FCA US LLC) is recalling certain model year 2002-2003 Jeep Liberty vehicles manufactured January 9, 2001, to March 28, 2003, 2002-2004 Jeep Grand Cherokee vehicles manufactured February 13, 2001, to May 23 2003, and 2003-2004 Dodge Viper vehicles manufactured November 1, 2001, to June 30, 2004.  Due to electrical noise beyond the tolerance of the air bag electronic control module (ECM), a component in the ECM may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags may increase the risk of injury and the possibility of a vehicle crash.","Chrysler dealers will replace the air bag control module and front and/or side impact sensors as required, free of charge. These parts are not currently available, however, an interim repair is available free of charge that reduces the risk of an inadvertent deployment. This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 12V527 and 13V040.  All owners that have not had the recall repair performed under safety recalls 12V527 or 13V040 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECM parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Owners may contact Chrysler customer service at 1-800-853-1403.  Chrysler's number for this recall is R06.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57282000203408000000000
108008,"15V046000","DODGE","VIPER",2003,"R06","AIR BAGS:FRONTAL","Chrysler (FCA US LLC)",20011101,20040630,"V",753176,,"ODI","Chrysler (FCA US LLC)",20150128,20150128,,0,"Chrysler (FCA US LLC) is recalling certain model year 2002-2003 Jeep Liberty vehicles manufactured January 9, 2001, to March 28, 2003, 2002-2004 Jeep Grand Cherokee vehicles manufactured February 13, 2001, to May 23 2003, and 2003-2004 Dodge Viper vehicles manufactured November 1, 2001, to June 30, 2004.  Due to electrical noise beyond the tolerance of the air bag electronic control module (ECM), a component in the ECM may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags may increase the risk of injury and the possibility of a vehicle crash.","Chrysler dealers will replace the air bag control module and front and/or side impact sensors as required, free of charge. These parts are not currently available, however, an interim repair is available free of charge that reduces the risk of an inadvertent deployment. This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 12V527 and 13V040.  All owners that have not had the recall repair performed under safety recalls 12V527 or 13V040 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECM parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Owners may contact Chrysler customer service at 1-800-853-1403.  Chrysler's number for this recall is R06.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57282000103570000000000
108009,"15V046000","DODGE","VIPER",2004,"R06","AIR BAGS:FRONTAL","Chrysler (FCA US LLC)",20011101,20040630,"V",753176,,"ODI","Chrysler (FCA US LLC)",20150128,20150128,,0,"Chrysler (FCA US LLC) is recalling certain model year 2002-2003 Jeep Liberty vehicles manufactured January 9, 2001, to March 28, 2003, 2002-2004 Jeep Grand Cherokee vehicles manufactured February 13, 2001, to May 23 2003, and 2003-2004 Dodge Viper vehicles manufactured November 1, 2001, to June 30, 2004.  Due to electrical noise beyond the tolerance of the air bag electronic control module (ECM), a component in the ECM may fail, causing the front air bags, side air bags, and/or seatbelt pretensioners to deploy inadvertently while the vehicle is being operated.","Inadvertent deployment of the air bags may increase the risk of injury and the possibility of a vehicle crash.","Chrysler dealers will replace the air bag control module and front and/or side impact sensors as required, free of charge. These parts are not currently available, however, an interim repair is available free of charge that reduces the risk of an inadvertent deployment. This recall remedy was applied during earlier recall campaigns of these vehicles under safety recalls 12V527 and 13V040.  All owners that have not had the recall repair performed under safety recalls 12V527 or 13V040 are strongly encouraged to have it performed and not wait for the final remedy to be deployed to the field. The replacement ECM parts needed for the final remedy are not expected to be available until the latter part of 2015.  Owners will be mailed an interim notification in late March 2015 and will be mailed a follow up notification when new air bag control modules are available.  Owners may contact Chrysler customer service at 1-800-853-1403.  Chrysler's number for this recall is R06.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57282000112420000000000
108574,"15V042000","LAND ROVER","RANGE ROVER SPORT",2014,"P052","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20130507,20140108,"V",24679,20150302,"MFR","LAND ROVER",20150128,20150128,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2013-2014 Land Rover Range Rover vehicles manufactured August 16, 2012, to January 8, 2014, and 2014 Land Rover Range Rover Sport vehicles manufactured May 7, 2013, to January 8, 2014.  In the affected vehicles, the brake vacuum hose may have been incorrectly routed allowing a hole to be worn ito it.","If a hole is worn into the brake vacuum hose, a complete loss of braking assistance could occur, lengthening the distance required to stop the vehicle and increasing the risk of a crash.","Land Rover will notify owners, and dealers will inspect the brake vacuum hose and correctly route it, as necessary, free of charge.  Any brake vacuum hose that is damaged will be replaced, free of charge. The recall began March 2, 2015. Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P052.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57278001977617000000000
108575,"15V042000","LAND ROVER","RANGE ROVER",2013,"P052","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20120816,20140108,"V",24679,20150302,"MFR","LAND ROVER",20150128,20150128,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2013-2014 Land Rover Range Rover vehicles manufactured August 16, 2012, to January 8, 2014, and 2014 Land Rover Range Rover Sport vehicles manufactured May 7, 2013, to January 8, 2014.  In the affected vehicles, the brake vacuum hose may have been incorrectly routed allowing a hole to be worn ito it.","If a hole is worn into the brake vacuum hose, a complete loss of braking assistance could occur, lengthening the distance required to stop the vehicle and increasing the risk of a crash.","Land Rover will notify owners, and dealers will inspect the brake vacuum hose and correctly route it, as necessary, free of charge.  Any brake vacuum hose that is damaged will be replaced, free of charge. The recall began March 2, 2015. Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P052.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57278001816812000000000
108576,"15V042000","LAND ROVER","RANGE ROVER",2014,"P052","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:VACUUM:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20120816,20140108,"V",24679,20150302,"MFR","LAND ROVER",20150128,20150128,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2013-2014 Land Rover Range Rover vehicles manufactured August 16, 2012, to January 8, 2014, and 2014 Land Rover Range Rover Sport vehicles manufactured May 7, 2013, to January 8, 2014.  In the affected vehicles, the brake vacuum hose may have been incorrectly routed allowing a hole to be worn ito it.","If a hole is worn into the brake vacuum hose, a complete loss of braking assistance could occur, lengthening the distance required to stop the vehicle and increasing the risk of a crash.","Land Rover will notify owners, and dealers will inspect the brake vacuum hose and correctly route it, as necessary, free of charge.  Any brake vacuum hose that is damaged will be replaced, free of charge. The recall began March 2, 2015. Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P052.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57278001884007000000000
106706,"15V035000","CROSSROADS","Z1",2015,35,"EQUIPMENT:OTHER:LABELS","DS Corp DBA Crossroads RV",20140626,20150114,"V",53,20150203,"MFR","DS Corp DBA Crossroads RV",20150127,20150127,,,"DS Corp, doing business as Crossroads RV, is recalling certain model year 2015 Crossroads Z1 trailers manufactured June 26, 2014, to January 14, 2015.  The affected toyhauler trailers have front loading ramps that state a maximum load capacity of 700 pounds when the actual maximum load capacity is 500 pounds. ","If the ramps are overloaded, the ramps may fail, increasing the risk of personal injury.","Crossroads RV will notify owners, and supply with them with corrected load capacity labels to place over the existing labels, free of charge.  The recall began February 3, 2015. Owners may contact Crossroads RV at 1-855-886-7496. Crossroads RV's number for this recall is 35.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57271001983688000000000
106707,"15V039000","LAND ROVER","RANGE ROVER",2011,"P054","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20050415,20120904,"V",74648,,"MFR","LAND ROVER",20150127,20150127,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2006-2012 Land Rover Range Rover vehicles manufactured April 15, 2005, to September 4, 2012.  One or both of the flexible front brake hoses may rupture causing loss of brake fluid.","If one or both of the flexible brake hoses fails, the vehicle may require a longer distance to stop, increasing the risk of a crash.","Land Rover will notify owners, and dealers will replace the left and right front brake hoses, free of charge. The recall is expected to begin March 13, 2015.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P054.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57275001983694000000000
106708,"15V039000","LAND ROVER","RANGE ROVER",2012,"P054","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20050415,20120904,"V",74648,,"MFR","LAND ROVER",20150127,20150127,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2006-2012 Land Rover Range Rover vehicles manufactured April 15, 2005, to September 4, 2012.  One or both of the flexible front brake hoses may rupture causing loss of brake fluid.","If one or both of the flexible brake hoses fails, the vehicle may require a longer distance to stop, increasing the risk of a crash.","Land Rover will notify owners, and dealers will replace the left and right front brake hoses, free of charge. The recall is expected to begin March 13, 2015.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P054.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57275001627811000000000
106709,"15V039000","LAND ROVER","RANGE ROVER",2010,"P054","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20050415,20120904,"V",74648,,"MFR","LAND ROVER",20150127,20150127,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2006-2012 Land Rover Range Rover vehicles manufactured April 15, 2005, to September 4, 2012.  One or both of the flexible front brake hoses may rupture causing loss of brake fluid.","If one or both of the flexible brake hoses fails, the vehicle may require a longer distance to stop, increasing the risk of a crash.","Land Rover will notify owners, and dealers will replace the left and right front brake hoses, free of charge. The recall is expected to begin March 13, 2015.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P054.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57275000783775000000000
106710,"15V039000","LAND ROVER","RANGE ROVER",2009,"P054","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20050415,20120904,"V",74648,,"MFR","LAND ROVER",20150127,20150127,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2006-2012 Land Rover Range Rover vehicles manufactured April 15, 2005, to September 4, 2012.  One or both of the flexible front brake hoses may rupture causing loss of brake fluid.","If one or both of the flexible brake hoses fails, the vehicle may require a longer distance to stop, increasing the risk of a crash.","Land Rover will notify owners, and dealers will replace the left and right front brake hoses, free of charge. The recall is expected to begin March 13, 2015.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P054.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57275000765781000000000
106711,"15V039000","LAND ROVER","RANGE ROVER",2008,"P054","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20050415,20120904,"V",74648,,"MFR","LAND ROVER",20150127,20150127,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2006-2012 Land Rover Range Rover vehicles manufactured April 15, 2005, to September 4, 2012.  One or both of the flexible front brake hoses may rupture causing loss of brake fluid.","If one or both of the flexible brake hoses fails, the vehicle may require a longer distance to stop, increasing the risk of a crash.","Land Rover will notify owners, and dealers will replace the left and right front brake hoses, free of charge. The recall is expected to begin March 13, 2015.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P054.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57275000346650000000000
106712,"15V039000","LAND ROVER","RANGE ROVER",2007,"P054","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20050415,20120904,"V",74648,,"MFR","LAND ROVER",20150127,20150127,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2006-2012 Land Rover Range Rover vehicles manufactured April 15, 2005, to September 4, 2012.  One or both of the flexible front brake hoses may rupture causing loss of brake fluid.","If one or both of the flexible brake hoses fails, the vehicle may require a longer distance to stop, increasing the risk of a crash.","Land Rover will notify owners, and dealers will replace the left and right front brake hoses, free of charge. The recall is expected to begin March 13, 2015.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P054.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57275000346649000000000
106713,"15V039000","LAND ROVER","RANGE ROVER",2006,"P054","SERVICE BRAKES, HYDRAULIC:POWER ASSIST:HYDRAULIC:HOSES, LINES/PIPING, AND FITTINGS","Jaguar Land Rover North America, LLC",20050415,20120904,"V",74648,,"MFR","LAND ROVER",20150127,20150127,,0,"Jaguar Land Rover North America, LLC (Land Rover) is recalling certain model year 2006-2012 Land Rover Range Rover vehicles manufactured April 15, 2005, to September 4, 2012.  One or both of the flexible front brake hoses may rupture causing loss of brake fluid.","If one or both of the flexible brake hoses fails, the vehicle may require a longer distance to stop, increasing the risk of a crash.","Land Rover will notify owners, and dealers will replace the left and right front brake hoses, free of charge. The recall is expected to begin March 13, 2015.  Owners may contact Land Rover customer service at 1-800-637-6837.  Land Rover's number for this recall is P054.","Owners may also contact the National Highway Traffic Safety Administration Vehicle Safety Hotline at 1-888-327-4236 (TTY 1-800-424-9153), or go to www.safercar.gov.",57275000213699000000000
